PANAMA PANAMA CITY,507294
PANAMA PANAMA CITY,507295
PANAMA PANAMA CITY,507296
PANAMA PANAMA CITY,507297
PANAMA PANAMA CITY,507298
PANAMA PANAMA CITY,5073
PANAMA PANAMA CITY,50750
PANAMA PANAMA CITY,50751
PANAMA PANAMA CITY,507520
PANAMA PANAMA CITY,507521
PANAMA PANAMA CITY,507522
PANAMA PANAMA CITY,507523
PANAMA PANAMA CITY,507524
PANAMA PANAMA CITY,507525
PANAMA PANAMA CITY,507526
PANAMA PANAMA CITY,507527
PANAMA PANAMA CITY,507560
PANAMA PANAMA CITY,507579
PANAMA PANAMA CITY,507836
PAPUA NEW GUINEA,675
PAPUA NEW GUINEA MOBILE,675115
PAPUA NEW GUINEA MOBILE,67563
PAPUA NEW GUINEA MOBILE,67565
PAPUA NEW GUINEA MOBILE,67567
PAPUA NEW GUINEA MOBILE,67568
PAPUA NEW GUINEA MOBILE,67569
PAPUA NEW GUINEA MOBILE,67571
PAPUA NEW GUINEA MOBILE,67572
SURINAME SPECIAL NUMBERS,5977200615
PARAGUAY,595
PARAGUAY ASUNCION,59521
PARAGUAY MOBILE,5959
PARAGUAY MOBILE PERSONAL,59597
PARAGUAY MOBILE PORTABL,59599
PARAGUAY MOBILE TIGO,59598
PERU,51
PERU ANCASH,5143
PERU AREQUIPA,5154
PERU CITIES,5142
PERU CITIES,5152
PERU CITIES,5165
PERU CITIES,5173
PERU CITIES,5176
PERU CUZCO,5184
PERU ICA,5156
PERU JUNIN,5164
PERU LA LIBERTAD,5144
PERU LAMBAYEQUE,5174
PERU LIMA,511
PERU LIMA MOBILE,5119
PERU MOBILE,511930
PERU MOBILE,511931
PERU MOBILE,511932
PERU MOBILE,511933
PERU MOBILE,511934
PERU MOBILE,511935
PERU MOBILE,51197
PERU MOBILE MOVISTAR,511900
PERU MOBILE MOVISTAR,511901
PERU MOBILE MOVISTAR,511902
PERU MOBILE MOVISTAR,511903
PERU MOBILE MOVISTAR,51195
PERU MOBILE MOVISTAR,51196
PERU MOBILE MOVISTAR,511980
PERU MOBILE MOVISTAR,511984
PERU MOBILE MOVISTAR,511985
PERU MOBILE MOVISTAR,511986
PERU MOBILE MOVISTAR,511987
PERU MOBILE MOVISTAR,511988
PERU MOBILE MOVISTAR,511989
PERU MOBILE MOVISTAR,51199
SURINAME SPECIAL NUMBERS,5977200614
SURINAME SPECIAL NUMBERS,5977200613
SURINAME SPECIAL NUMBERS,5977200612
SURINAME SPECIAL NUMBERS,5977200611
SURINAME SPECIAL NUMBERS,5977200610
SURINAME SPECIAL NUMBERS,5977200609
SURINAME SPECIAL NUMBERS,5977200608
SURINAME SPECIAL NUMBERS,5977200607
SURINAME SPECIAL NUMBERS,5977200606
SURINAME SPECIAL NUMBERS,5977200605
SURINAME SPECIAL NUMBERS,5977200604
SURINAME SPECIAL NUMBERS,5977200603
PERU MOBILE MOVISTAR,514396
SURINAME SPECIAL NUMBERS,5977200602
SURINAME SPECIAL NUMBERS,5977200601
SURINAME SPECIAL NUMBERS,5977200600
PERU MOBILE MOVISTAR,514399
SURINAME SPECIAL NUMBERS,5977200599
SURINAME SPECIAL NUMBERS,5977200598
SURINAME SPECIAL NUMBERS,5977200597
SURINAME SPECIAL NUMBERS,5977200596
SURINAME SPECIAL NUMBERS,5977200595
SURINAME SPECIAL NUMBERS,5977200594
SURINAME SPECIAL NUMBERS,5977200593
SURINAME SPECIAL NUMBERS,5977200592
SURINAME SPECIAL NUMBERS,5977200591
SURINAME SPECIAL NUMBERS,5977200590
SURINAME SPECIAL NUMBERS,5977200589
SURINAME SPECIAL NUMBERS,5977200588
PERU MOBILE MOVISTAR,514496
SURINAME SPECIAL NUMBERS,5977200587
SURINAME SPECIAL NUMBERS,5977200586
SURINAME SPECIAL NUMBERS,5977200585
SURINAME SPECIAL NUMBERS,5977200584
PERU MOBILE MOVISTAR,514499
SURINAME SPECIAL NUMBERS,5977200583
SURINAME SPECIAL NUMBERS,5977200582
PERU MOBILE MOVISTAR,515196
SURINAME SPECIAL NUMBERS,5977200581
SURINAME SPECIAL NUMBERS,5977200580
SURINAME SPECIAL NUMBERS,5977200579
SURINAME SPECIAL NUMBERS,5977200578
SURINAME SPECIAL NUMBERS,5977200577
SURINAME SPECIAL NUMBERS,5977200576
SURINAME SPECIAL NUMBERS,5977200575
SURINAME SPECIAL NUMBERS,5977200574
SURINAME SPECIAL NUMBERS,5977200573
SURINAME SPECIAL NUMBERS,5977200572
SURINAME SPECIAL NUMBERS,5977200571
SURINAME SPECIAL NUMBERS,5977200570
SURINAME SPECIAL NUMBERS,5977200569
SURINAME SPECIAL NUMBERS,5977200568
SURINAME SPECIAL NUMBERS,5977200567
SURINAME SPECIAL NUMBERS,5977200566
SURINAME SPECIAL NUMBERS,5977200565
SURINAME SPECIAL NUMBERS,5977200564
SURINAME SPECIAL NUMBERS,5977200563
SURINAME SPECIAL NUMBERS,5977200562
SURINAME SPECIAL NUMBERS,5977200561
SURINAME SPECIAL NUMBERS,5977200560
SURINAME SPECIAL NUMBERS,5977200559
SURINAME SPECIAL NUMBERS,5977200558
SURINAME SPECIAL NUMBERS,5977200557
SURINAME SPECIAL NUMBERS,5977200556
SURINAME SPECIAL NUMBERS,5977200555
SURINAME SPECIAL NUMBERS,5977200554
PERU MOBILE MOVISTAR,515494
PERU MOBILE MOVISTAR,515495
PERU MOBILE MOVISTAR,515496
SURINAME SPECIAL NUMBERS,5977200553
SURINAME SPECIAL NUMBERS,5977200552
SURINAME SPECIAL NUMBERS,5977200551
SURINAME SPECIAL NUMBERS,5977200550
SURINAME SPECIAL NUMBERS,5977200549
SURINAME SPECIAL NUMBERS,5977200548
SURINAME SPECIAL NUMBERS,5977200547
SURINAME SPECIAL NUMBERS,5977200546
SURINAME SPECIAL NUMBERS,5977200545
PERU MOBILE MOVISTAR,515499
PERU MOBILE MOVISTAR,515696
SURINAME SPECIAL NUMBERS,5977200544
SURINAME SPECIAL NUMBERS,5977200543
SURINAME SPECIAL NUMBERS,5977200542
SURINAME SPECIAL NUMBERS,5977200541
SURINAME SPECIAL NUMBERS,5977200540
SURINAME SPECIAL NUMBERS,5977200539
PERU MOBILE MOVISTAR,515699
SURINAME SPECIAL NUMBERS,5977200538
SURINAME SPECIAL NUMBERS,5977200537
SURINAME SPECIAL NUMBERS,5977200536
SURINAME SPECIAL NUMBERS,5977200535
SURINAME SPECIAL NUMBERS,5977200534
SURINAME SPECIAL NUMBERS,5977200533
SURINAME SPECIAL NUMBERS,5977200532
SURINAME SPECIAL NUMBERS,5977200531
SURINAME SPECIAL NUMBERS,5977200530
SURINAME SPECIAL NUMBERS,5977200529
SURINAME SPECIAL NUMBERS,5977200528
SURINAME SPECIAL NUMBERS,5977200527
SURINAME SPECIAL NUMBERS,5977200526
SURINAME SPECIAL NUMBERS,5977200525
SURINAME SPECIAL NUMBERS,5977200524
SURINAME SPECIAL NUMBERS,5977200523
SURINAME SPECIAL NUMBERS,5977200522
SURINAME SPECIAL NUMBERS,5977200521
SURINAME SPECIAL NUMBERS,5977200520
SURINAME SPECIAL NUMBERS,5977200519
SURINAME SPECIAL NUMBERS,5977200518
SURINAME SPECIAL NUMBERS,5977200517
SURINAME SPECIAL NUMBERS,5977200516
SURINAME SPECIAL NUMBERS,5977200515
SURINAME SPECIAL NUMBERS,5977200514
SURINAME SPECIAL NUMBERS,5977200513
PERU MOBILE MOVISTAR,516496
SURINAME SPECIAL NUMBERS,5977200512
SURINAME SPECIAL NUMBERS,5977200511
SURINAME SPECIAL NUMBERS,5977200510
SURINAME SPECIAL NUMBERS,5977200509
SURINAME SPECIAL NUMBERS,5977200508
PERU MOBILE MOVISTAR,516499
SURINAME SPECIAL NUMBERS,5977200507
SURINAME SPECIAL NUMBERS,5977200506
SURINAME SPECIAL NUMBERS,5977200505
SURINAME SPECIAL NUMBERS,5977200504
SURINAME SPECIAL NUMBERS,5977200503
SURINAME SPECIAL NUMBERS,5977200502
SURINAME SPECIAL NUMBERS,5977200501
SURINAME SPECIAL NUMBERS,5977200500
SURINAME SPECIAL NUMBERS,5977200499
SURINAME SPECIAL NUMBERS,5977200498
SURINAME SPECIAL NUMBERS,5977200497
SURINAME SPECIAL NUMBERS,5977200496
SURINAME SPECIAL NUMBERS,5977200495
SURINAME SPECIAL NUMBERS,5977200494
SURINAME SPECIAL NUMBERS,5977200493
SURINAME SPECIAL NUMBERS,5977200492
SURINAME SPECIAL NUMBERS,5977200491
SURINAME SPECIAL NUMBERS,5977200490
SURINAME SPECIAL NUMBERS,5977200489
SURINAME SPECIAL NUMBERS,5977200488
SURINAME SPECIAL NUMBERS,5977200487
SURINAME SPECIAL NUMBERS,5977200486
SURINAME SPECIAL NUMBERS,5977200485
SURINAME SPECIAL NUMBERS,5977200484
SURINAME SPECIAL NUMBERS,5977200483
SURINAME SPECIAL NUMBERS,5977200482
SURINAME SPECIAL NUMBERS,5977200481
SURINAME SPECIAL NUMBERS,5977200480
SURINAME SPECIAL NUMBERS,5977200479
SURINAME SPECIAL NUMBERS,5977200478
SURINAME SPECIAL NUMBERS,5977200477
SURINAME SPECIAL NUMBERS,5977200476
SURINAME SPECIAL NUMBERS,5977200475
SURINAME SPECIAL NUMBERS,5977200474
SURINAME SPECIAL NUMBERS,5977200473
SURINAME SPECIAL NUMBERS,5977200472
SURINAME SPECIAL NUMBERS,5977200471
SURINAME SPECIAL NUMBERS,5977200470
SURINAME SPECIAL NUMBERS,5977200469
SURINAME SPECIAL NUMBERS,5977200468
SURINAME SPECIAL NUMBERS,5977200467
PERU MOBILE MOVISTAR,517396
SURINAME SPECIAL NUMBERS,5977200466
SURINAME SPECIAL NUMBERS,5977200465
SURINAME SPECIAL NUMBERS,5977200464
SURINAME SPECIAL NUMBERS,5977200463
SURINAME SPECIAL NUMBERS,5977200462
SURINAME SPECIAL NUMBERS,5977200461
SURINAME SPECIAL NUMBERS,5977200460
SURINAME SPECIAL NUMBERS,5977200459
SURINAME SPECIAL NUMBERS,5977200458
SURINAME SPECIAL NUMBERS,5977200457
SURINAME SPECIAL NUMBERS,5977200456
SURINAME SPECIAL NUMBERS,5977200455
SURINAME SPECIAL NUMBERS,5977200454
SURINAME SPECIAL NUMBERS,5977200453
SURINAME SPECIAL NUMBERS,5977200452
SURINAME SPECIAL NUMBERS,5977200451
SURINAME SPECIAL NUMBERS,5977200450
SURINAME SPECIAL NUMBERS,5977200449
SURINAME SPECIAL NUMBERS,5977200448
SURINAME SPECIAL NUMBERS,5977200447
PERU MOBILE MOVISTAR,517496
SURINAME SPECIAL NUMBERS,5977200446
SURINAME SPECIAL NUMBERS,5977200445
SURINAME SPECIAL NUMBERS,5977200444
SURINAME SPECIAL NUMBERS,5977200443
SURINAME SPECIAL NUMBERS,5977200442
SURINAME SPECIAL NUMBERS,5977200441
SURINAME SPECIAL NUMBERS,5977200440
SURINAME SPECIAL NUMBERS,5977200439
PERU MOBILE MOVISTAR,517499
SURINAME SPECIAL NUMBERS,5977200438
SURINAME SPECIAL NUMBERS,5977200437
SURINAME SPECIAL NUMBERS,5977200436
SURINAME SPECIAL NUMBERS,5977200435
SURINAME SPECIAL NUMBERS,5977200434
SURINAME SPECIAL NUMBERS,5977200433
SURINAME SPECIAL NUMBERS,5977200432
SURINAME SPECIAL NUMBERS,5977200431
SURINAME SPECIAL NUMBERS,5977200430
SURINAME SPECIAL NUMBERS,5977200429
SURINAME SPECIAL NUMBERS,5977200428
SURINAME SPECIAL NUMBERS,5977200427
SURINAME SPECIAL NUMBERS,5977200426
SURINAME SPECIAL NUMBERS,5977200425
SURINAME SPECIAL NUMBERS,5977200424
SURINAME SPECIAL NUMBERS,5977200423
SURINAME SPECIAL NUMBERS,5977200422
SURINAME SPECIAL NUMBERS,5977200421
SURINAME SPECIAL NUMBERS,5977200420
SURINAME SPECIAL NUMBERS,5977200419
SURINAME SPECIAL NUMBERS,5977200418
SURINAME SPECIAL NUMBERS,5977200417
SURINAME SPECIAL NUMBERS,5977200416
SURINAME SPECIAL NUMBERS,5977200415
SURINAME SPECIAL NUMBERS,5977200414
SURINAME SPECIAL NUMBERS,5977200413
SURINAME SPECIAL NUMBERS,5977200412
SURINAME SPECIAL NUMBERS,5977200411
SURINAME SPECIAL NUMBERS,5977200410
SURINAME SPECIAL NUMBERS,5977200409
SURINAME SPECIAL NUMBERS,5977200408
SURINAME SPECIAL NUMBERS,5977200407
SURINAME SPECIAL NUMBERS,5977200406
SURINAME SPECIAL NUMBERS,5977200405
SURINAME SPECIAL NUMBERS,5977200404
PERU MOBILE MOVISTAR,518499
PERU OTHER CITIES MOBILE,51419
PERU OTHER CITIES MOBILE,51429
PERU OTHER CITIES MOBILE,51439
PERU OTHER CITIES MOBILE,51449
PERU OTHER CITIES MOBILE,51519
PERU OTHER CITIES MOBILE,51529
PERU OTHER CITIES MOBILE,51539
PERU OTHER CITIES MOBILE,51549
PERU OTHER CITIES MOBILE,51569
PERU OTHER CITIES MOBILE,51619
PERU OTHER CITIES MOBILE,51629
PERU OTHER CITIES MOBILE,51639
PERU OTHER CITIES MOBILE,51649
PERU OTHER CITIES MOBILE,51659
PERU OTHER CITIES MOBILE,51669
PERU OTHER CITIES MOBILE,51679
PERU OTHER CITIES MOBILE,51729
PERU OTHER CITIES MOBILE,51739
PERU OTHER CITIES MOBILE,51749
PERU OTHER CITIES MOBILE,51769
PERU OTHER CITIES MOBILE,51829
PERU OTHER CITIES MOBILE,51839
PERU OTHER CITIES MOBILE,51849
PERU OTHER CITIES MOBILE,519
PERU RURAL,5118
PERU RURAL,51418
PERU RURAL,51428
PERU RURAL,51438
PERU RURAL,51448
PERU RURAL,51518
PERU RURAL,51528
PERU RURAL,51538
PERU RURAL,51548
PERU RURAL,51568
PERU RURAL,51618
PERU RURAL,51628
PERU RURAL,51638
PERU RURAL,51648
PERU RURAL,51658
PERU RURAL,51668
PERU RURAL,51678
PERU RURAL,51728
PERU RURAL,51738
PERU RURAL,51748
PERU RURAL,51768
PERU RURAL,51828
PERU RURAL,51838
PERU RURAL,51848
PHILIPPINES,63
PHILIPPINES MANILA,632
PHILIPPINES MOBILE,639
PHILIPPINES MOBILE DIGITEL,63922
PHILIPPINES MOBILE DIGITEL,63923
PHILIPPINES MOBILE DIGITEL,63932
PHILIPPINES MOBILE DIGITEL,63933
PHILIPPINES MOBILE DIGITEL,63942
PHILIPPINES MOBILE DIGITEL,63943
PHILIPPINES MOBILE GLOBE,63817
PHILIPPINES MOBILE GLOBE,63905
PHILIPPINES MOBILE GLOBE,63906
PHILIPPINES MOBILE GLOBE,63915
PHILIPPINES MOBILE GLOBE,63916
PHILIPPINES MOBILE GLOBE,63917
PHILIPPINES MOBILE GLOBE,63926
PHILIPPINES MOBILE GLOBE,63927
PHILIPPINES MOBILE GLOBE,63935
PHILIPPINES MOBILE GLOBE,63936
PHILIPPINES MOBILE GLOBE,63937
PHILIPPINES MOBILE SMART,63813
PHILIPPINES MOBILE SMART,63907
PHILIPPINES MOBILE SMART,63908
PHILIPPINES MOBILE SMART,63909
PHILIPPINES MOBILE SMART,63910
PHILIPPINES MOBILE SMART,63912
PHILIPPINES MOBILE SMART,63918
PHILIPPINES MOBILE SMART,63919
PHILIPPINES MOBILE SMART,63920
PHILIPPINES MOBILE SMART,63921
PHILIPPINES MOBILE SMART,63928
PHILIPPINES MOBILE SMART,63929
PHILIPPINES MOBILE SMART,63930
PHILIPPINES MOBILE SMART,63938
PHILIPPINES MOBILE SMART,63939
PHILIPPINES MOBILE SMART,63946
PHILIPPINES MOBILE SMART,63947
PHILIPPINES MOBILE SMART,63948
PHILIPPINES MOBILE SMART,63949
PHILIPPINES MOBILE SMART,6398
PHILIPPINES MOBILE SMART,63999
POLAND,48
POLAND GDANSK,4858
POLAND KATOWICE,4832
POLAND MOBILE,4866
POLAND MOBILE,4869
POLAND MOBILE,4872
POLAND MOBILE,4878
POLAND MOBILE,4888
POLAND MOBILE ORANGE,4850
POLAND MOBILE ORANGE,4851
POLAND MOBILE ORANGE,48690
POLAND MOBILE ORANGE,48720
POLAND MOBILE ORANGE,48780
POLAND MOBILE ORANGE,48786
POLAND MOBILE ORANGE,48789
POLAND MOBILE ORANGE,48797
POLAND MOBILE ORANGE,48798
POLAND MOBILE ORANGE,48799
POLAND MOBILE ORANGE,488811
POLAND MOBILE P4,48530
POLAND MOBILE P4,48531
POLAND MOBILE P4,48533
POLAND MOBILE P4,48534
POLAND MOBILE P4,48535
POLAND MOBILE P4,48536
POLAND MOBILE P4,485370
POLAND MOBILE P4,485371
POLAND MOBILE P4,485372
POLAND MOBILE P4,485373
POLAND MOBILE P4,485374
POLAND MOBILE P4,486666
POLAND MOBILE P4,486900
POLAND MOBILE P4,486908
POLAND MOBILE P4,486909
SURINAME SPECIAL NUMBERS,5977200403
SURINAME SPECIAL NUMBERS,5977200402
POLAND MOBILE P4,48730
POLAND MOBILE P4,48731
POLAND MOBILE P4,48790
POLAND MOBILE P4,48791
POLAND MOBILE P4,48792
POLAND MOBILE P4,48793
POLAND MOBILE P4,48794
POLAND MOBILE P4,487950
POLAND MOBILE P4,487956
POLAND MOBILE P4,487957
POLAND MOBILE P4,487958
POLAND MOBILE P4,487959
POLAND MOBILE P4,48796
POLAND MOBILE P4,487991
POLAND MOBILE P4,487992
POLAND MOBILE P4,487993
POLAND MOBILE P4,487994
POLAND MOBILE P4,487995
POLAND MOBILE P4,488812
POLAND MOBILE P4,488813
POLAND MOBILE P4,488814
POLAND MOBILE P4,488815
POLAND MOBILE P4,488816
POLAND MOBILE P4,488817
POLAND MOBILE P4,488830
POLAND MOBILE P4,488831
POLAND MOBILE P4,488832
POLAND MOBILE P4,488834
POLAND MOBILE P4,488835
POLAND MOBILE P4,488836
POLAND MOBILE P4,488837
POLAND MOBILE P4,488839
POLAND MOBILE P4,488843
POLAND MOBILE POLKOMTEL,485366
POLAND MOBILE POLKOMTEL,48601
POLAND MOBILE POLKOMTEL,48603
POLAND MOBILE POLKOMTEL,48605
POLAND MOBILE POLKOMTEL,48607
POLAND MOBILE POLKOMTEL,48609
POLAND MOBILE POLKOMTEL,48661
POLAND MOBILE POLKOMTEL,48663
POLAND MOBILE POLKOMTEL,48665
POLAND MOBILE POLKOMTEL,48667
POLAND MOBILE POLKOMTEL,48669
POLAND MOBILE POLKOMTEL,48691
POLAND MOBILE POLKOMTEL,48693
POLAND MOBILE POLKOMTEL,48695
POLAND MOBILE POLKOMTEL,48697
POLAND MOBILE POLKOMTEL,486995
POLAND MOBILE POLKOMTEL,486997
POLAND MOBILE POLKOMTEL,486998
POLAND MOBILE POLKOMTEL,486999
POLAND MOBILE POLKOMTEL,48721
POLAND MOBILE POLKOMTEL,48722
POLAND MOBILE POLKOMTEL,48723
POLAND MOBILE POLKOMTEL,48724
POLAND MOBILE POLKOMTEL,48725
POLAND MOBILE POLKOMTEL,48726
POLAND MOBILE POLKOMTEL,487270
POLAND MOBILE POLKOMTEL,487274
POLAND MOBILE POLKOMTEL,487275
POLAND MOBILE POLKOMTEL,487276
POLAND MOBILE POLKOMTEL,487277
POLAND MOBILE POLKOMTEL,487278
POLAND MOBILE POLKOMTEL,487279
POLAND MOBILE POLKOMTEL,487290
POLAND MOBILE POLKOMTEL,487291
POLAND MOBILE POLKOMTEL,48781
POLAND MOBILE POLKOMTEL,48782
POLAND MOBILE POLKOMTEL,48783
POLAND MOBILE POLKOMTEL,48785
POLAND MOBILE POLKOMTEL,487895
POLAND MOBILE POLKOMTEL,487896
POLAND MOBILE POLKOMTEL,487897
POLAND MOBILE POLKOMTEL,487898
POLAND MOBILE POLKOMTEL,487899
POLAND MOBILE POLKOMTEL,48885
POLAND MOBILE POLKOMTEL,48887
POLAND MOBILE PTC,48532
POLAND MOBILE PTC,48538
POLAND MOBILE PTC,48539
POLAND MOBILE PTC,48600
POLAND MOBILE PTC,48602
POLAND MOBILE PTC,48604
POLAND MOBILE PTC,48606
POLAND MOBILE PTC,48608
POLAND MOBILE PTC,48660
POLAND MOBILE PTC,48662
POLAND MOBILE PTC,48664
POLAND MOBILE PTC,486660
POLAND MOBILE PTC,486661
POLAND MOBILE PTC,486662
POLAND MOBILE PTC,486663
POLAND MOBILE PTC,486664
POLAND MOBILE PTC,486665
POLAND MOBILE PTC,486667
POLAND MOBILE PTC,486668
POLAND MOBILE PTC,486669
POLAND MOBILE PTC,48668
POLAND MOBILE PTC,48692
POLAND MOBILE PTC,48694
POLAND MOBILE PTC,48696
POLAND MOBILE PTC,48698
POLAND MOBILE PTC,487272
POLAND MOBILE PTC,487273
POLAND MOBILE PTC,487281
POLAND MOBILE PTC,487282
POLAND MOBILE PTC,487283
POLAND MOBILE PTC,487284
POLAND MOBILE PTC,487285
POLAND MOBILE PTC,487286
POLAND MOBILE PTC,487287
POLAND MOBILE PTC,487288
POLAND MOBILE PTC,487289
POLAND MOBILE PTC,48784
POLAND MOBILE PTC,48787
POLAND MOBILE PTC,48788
POLAND MOBILE PTC,487951
POLAND MOBILE PTC,487952
POLAND MOBILE PTC,487953
POLAND MOBILE PTC,487954
POLAND MOBILE PTC,487955
POLAND MOBILE PTC,48880
POLAND MOBILE PTC,488810
POLAND MOBILE PTC,488818
POLAND MOBILE PTC,488819
POLAND MOBILE PTC,48882
POLAND MOBILE PTC,488833
POLAND MOBILE PTC,488838
POLAND MOBILE PTC,488841
POLAND MOBILE PTC,488842
POLAND MOBILE PTC,48886
POLAND MOBILE PTC,48888
POLAND MOBILE PTC,48889
POLAND WARSAW,4822
PORTUGAL,351
SURINAME SPECIAL NUMBERS,5977200401
SURINAME SPECIAL NUMBERS,5977200400
SURINAME SPECIAL NUMBERS,5977200399
SURINAME SPECIAL NUMBERS,5977200398
SURINAME SPECIAL NUMBERS,5977200397
SURINAME SPECIAL NUMBERS,5977200396
SURINAME SPECIAL NUMBERS,5977200395
SURINAME SPECIAL NUMBERS,5977200394
SURINAME SPECIAL NUMBERS,5977200393
SURINAME SPECIAL NUMBERS,5977200392
SURINAME SPECIAL NUMBERS,5977200391
SURINAME SPECIAL NUMBERS,5977200390
SURINAME SPECIAL NUMBERS,5977200389
SURINAME SPECIAL NUMBERS,5977200388
SURINAME SPECIAL NUMBERS,5977200387
SURINAME SPECIAL NUMBERS,5977200386
SURINAME SPECIAL NUMBERS,5977200385
SURINAME SPECIAL NUMBERS,5977200384
SURINAME SPECIAL NUMBERS,5977200383
SURINAME SPECIAL NUMBERS,5977200382
SURINAME SPECIAL NUMBERS,5977200381
SURINAME SPECIAL NUMBERS,5977200380
SURINAME SPECIAL NUMBERS,5977200379
SURINAME SPECIAL NUMBERS,5977200378
SURINAME SPECIAL NUMBERS,5977200377
SURINAME SPECIAL NUMBERS,5977200376
SURINAME SPECIAL NUMBERS,5977200375
SURINAME SPECIAL NUMBERS,5977200374
SURINAME SPECIAL NUMBERS,5977200373
SURINAME SPECIAL NUMBERS,5977200372
SURINAME SPECIAL NUMBERS,5977200371
SURINAME SPECIAL NUMBERS,5977200370
SURINAME SPECIAL NUMBERS,5977200369
SURINAME SPECIAL NUMBERS,5977200368
SURINAME SPECIAL NUMBERS,5977200367
SURINAME SPECIAL NUMBERS,5977200366
PORTUGAL  MOBILE TMN,351922
PORTUGAL  MOBILE TMN,351924
PORTUGAL  MOBILE TMN,351925
PORTUGAL  MOBILE TMN,351926
PORTUGAL  MOBILE TMN,351927
PORTUGAL  MOBILE TMN,35196
PORTUGAL AZORES,351292
PORTUGAL AZORES,351295
PORTUGAL AZORES,351296
PORTUGAL LISBON,35121
PORTUGAL MADEIRA,35129
PORTUGAL MADEIRA,351291
PORTUGAL MOBILE,3516
PORTUGAL MOBILE,351609
PORTUGAL MOBILE,351639
PORTUGAL MOBILE,351659
PORTUGAL MOBILE,351669
PORTUGAL MOBILE,3519
SURINAME SPECIAL NUMBERS,5977200365
SURINAME SPECIAL NUMBERS,5977200364
SURINAME SPECIAL NUMBERS,5977200363
SURINAME SPECIAL NUMBERS,5977200362
SURINAME SPECIAL NUMBERS,5977200361
SURINAME SPECIAL NUMBERS,5977200360
PORTUGAL MOBILE OPTIMUS,35193
SURINAME SPECIAL NUMBERS,5977200359
SURINAME SPECIAL NUMBERS,5977200358
SURINAME SPECIAL NUMBERS,5977200357
SURINAME SPECIAL NUMBERS,5977200356
SURINAME SPECIAL NUMBERS,5977200355
SURINAME SPECIAL NUMBERS,5977200354
SURINAME SPECIAL NUMBERS,5977200353
SURINAME SPECIAL NUMBERS,5977200352
SURINAME SPECIAL NUMBERS,5977200351
SURINAME SPECIAL NUMBERS,5977200350
SURINAME SPECIAL NUMBERS,5977200349
SURINAME SPECIAL NUMBERS,5977200348
SURINAME SPECIAL NUMBERS,5977200347
SURINAME SPECIAL NUMBERS,5977200346
SURINAME SPECIAL NUMBERS,5977200345
SURINAME SPECIAL NUMBERS,5977200344
SURINAME SPECIAL NUMBERS,5977200343
SURINAME SPECIAL NUMBERS,5977200342
SURINAME SPECIAL NUMBERS,5977200341
SURINAME SPECIAL NUMBERS,5977200340
SURINAME SPECIAL NUMBERS,5977200339
SURINAME SPECIAL NUMBERS,5977200338
SURINAME SPECIAL NUMBERS,5977200337
SURINAME SPECIAL NUMBERS,5977200336
SURINAME SPECIAL NUMBERS,5977200335
SURINAME SPECIAL NUMBERS,5977200334
PORTUGAL MOBILE VODAFONE,35191
SURINAME SPECIAL NUMBERS,5977200333
SURINAME SPECIAL NUMBERS,5977200332
SURINAME SPECIAL NUMBERS,5977200331
SURINAME SPECIAL NUMBERS,5977200330
SURINAME SPECIAL NUMBERS,5977200329
PUERTO RICO,1787
PUERTO RICO,1939
QATAR,974
QATAR MOBILE QTEL,97431
QATAR MOBILE QTEL,97433
QATAR MOBILE QTEL,97455
QATAR MOBILE QTEL,97466
QATAR MOBILE VODAFONE,97430
QATAR MOBILE VODAFONE,97470
QATAR MOBILE VODAFONE,97477
REUNION ISLAND,262
REUNION ISLAND MOBILE,262692
REUNION ISLAND MOBILE,262693
SURINAME SPECIAL NUMBERS,5977200328
SURINAME SPECIAL NUMBERS,5977200327
SURINAME SPECIAL NUMBERS,5977200326
SURINAME SPECIAL NUMBERS,5977200325
SURINAME SPECIAL NUMBERS,5977200324
SURINAME SPECIAL NUMBERS,5977200323
SURINAME SPECIAL NUMBERS,5977200322
SURINAME SPECIAL NUMBERS,5977200321
SURINAME SPECIAL NUMBERS,5977200320
SURINAME SPECIAL NUMBERS,5977200319
SURINAME SPECIAL NUMBERS,5977200318
SURINAME SPECIAL NUMBERS,5977200317
SURINAME SPECIAL NUMBERS,5977200316
SURINAME SPECIAL NUMBERS,5977200315
SURINAME SPECIAL NUMBERS,5977200314
SURINAME SPECIAL NUMBERS,5977200313
SURINAME SPECIAL NUMBERS,5977200312
SURINAME SPECIAL NUMBERS,5977200311
SURINAME SPECIAL NUMBERS,5977200310
SURINAME SPECIAL NUMBERS,5977200309
SURINAME SPECIAL NUMBERS,5977200308
SURINAME SPECIAL NUMBERS,5977200307
SURINAME SPECIAL NUMBERS,5977200306
SURINAME SPECIAL NUMBERS,5977200305
SURINAME SPECIAL NUMBERS,5977200304
SURINAME SPECIAL NUMBERS,5977200303
SURINAME SPECIAL NUMBERS,5977200302
SURINAME SPECIAL NUMBERS,5977200301
SURINAME SPECIAL NUMBERS,5977200300
SURINAME SPECIAL NUMBERS,5977200299
SURINAME SPECIAL NUMBERS,5977200298
SURINAME SPECIAL NUMBERS,5977200297
ROMANIA,40
ROMANIA BUCHAREST,4021
ROMANIA MOBILE,407
ROMANIA MOBILE COSMOROM,4076
ROMANIA MOBILE COSMOROM,40785
ROMANIA MOBILE COSMOROM,40786
ROMANIA MOBILE DIGIMOBILE,4077
ROMANIA MOBILE ORANGE,4074
